51,51,0.250000,0.250000,0.250000,0.250000,100,100,0,0.000000,0,-,/tmp/rwalk.sock
23,2,0.010000,84.000000
24,5,0.010000,78.000000
23,6,0.010000,96.000000
16,7,0.010000,90.000000
21,7,0.010000,87.000000
26,8,0.020000,74.000000
27,8,0.010000,62.000000
17,9,0.010000,71.000000
24,9,0.010000,88.000000
27,9,0.010000,95.000000
31,9,0.010000,79.000000
10,10,0.010000,71.000000
13,10,0.010000,96.000000
18,10,0.010000,73.000000
21,10,0.010000,88.000000
22,10,0.010000,95.000000
23,10,0.010000,90.000000
27,10,0.020000,77.000000
30,10,0.010000,47.000000
40,10,0.010000,73.000000
15,11,0.010000,77.000000
22,11,0.010000,96.000000
25,11,0.010000,81.000000
26,11,0.030000,66.666664
31,11,0.010000,73.000000
32,11,0.020000,86.000000
35,11,0.010000,67.000000
12,12,0.010000,87.000000
16,12,0.010000,81.000000
18,12,0.020000,66.000000
19,12,0.040000,75.500000
21,12,0.010000,62.000000
22,12,0.020000,77.000000
25,12,0.010000,76.000000
26,12,0.020000,86.000000
27,12,0.010000,38.000000
32,12,0.010000,75.000000
36,12,0.010000,99.000000
15,13,0.020000,84.000000
17,13,0.010000,75.000000
18,13,0.020000,87.000000
19,13,0.040000,60.500000
20,13,0.040000,62.000000
21,13,0.030000,90.333336
22,13,0.020000,69.000000
23,13,0.010000,79.000000
24,13,0.020000,53.000000
25,13,0.030000,79.000000
26,13,0.020000,73.000000
28,13,0.020000,74.000000
29,13,0.010000,69.000000
31,13,0.020000,83.000000
33,13,0.010000,99.000000
14,14,0.030000,86.333336
15,14,0.010000,88.000000
17,14,0.020000,64.000000
19,14,0.020000,56.000000
20,14,0.030000,65.000000
21,14,0.020000,58.000000
24,14,0.010000,65.000000
25,14,0.010000,96.000000
26,14,0.040000,70.500000
27,14,0.040000,60.000000
28,14,0.010000,85.000000
29,14,0.020000,71.000000
30,14,0.030000,78.333336
31,14,0.020000,75.000000
32,14,0.020000,78.000000
33,14,0.020000,52.000000
34,14,0.010000,47.000000
35,14,0.020000,76.000000
37,14,0.010000,62.000000
12,15,0.010000,96.000000
14,15,0.010000,60.000000
15,15,0.020000,83.000000
16,15,0.020000,85.000000
18,15,0.030000,60.000000
19,15,0.030000,51.666668
20,15,0.020000,72.000000
21,15,0.020000,66.000000
22,15,0.050000,76.000000
23,15,0.020000,65.000000
24,15,0.080000,64.000000
25,15,0.080000,68.250000
26,15,0.020000,37.000000
27,15,0.040000,77.000000
28,15,0.010000,54.000000
29,15,0.040000,70.000000
30,15,0.020000,71.000000
31,15,0.020000,92.000000
32,15,0.020000,51.000000
33,15,0.040000,74.000000
34,15,0.030000,73.333336
10,16,0.010000,93.000000
12,16,0.020000,83.000000
13,16,0.010000,94.000000
14,16,0.010000,91.000000
17,16,0.020000,64.000000
18,16,0.020000,71.000000
19,16,0.030000,80.666664
20,16,0.070000,69.000000
21,16,0.020000,26.000000
22,16,0.050000,59.400002
23,16,0.040000,62.000000
24,16,0.050000,58.599998
25,16,0.050000,56.400002
26,16,0.030000,76.333336
27,16,0.020000,95.000000
28,16,0.070000,72.714287
29,16,0.020000,73.000000
30,16,0.030000,69.000000
31,16,0.030000,84.666664
32,16,0.050000,70.199997
33,16,0.020000,80.000000
35,16,0.010000,68.000000
37,16,0.010000,92.000000
39,16,0.010000,84.000000
40,16,0.010000,93.000000
12,17,0.010000,96.000000
15,17,0.010000,85.000000
16,17,0.020000,62.000000
17,17,0.010000,67.000000
18,17,0.010000,54.000000
19,17,0.040000,48.500000
20,17,0.050000,71.199997
21,17,0.090000,54.777779
22,17,0.030000,52.666668
23,17,0.090000,57.000000
24,17,0.080000,56.250000
25,17,0.030000,30.333334
26,17,0.090000,51.333332
27,17,0.080000,56.500000
28,17,0.040000,75.500000
29,17,0.080000,57.500000
30,17,0.110000,69.090912
31,17,0.010000,51.000000
32,17,0.040000,68.500000
33,17,0.050000,72.599998
35,17,0.020000,53.000000
36,17,0.010000,68.000000
8,18,0.010000,81.000000
10,18,0.010000,73.000000
12,18,0.010000,73.000000
13,18,0.010000,30.000000
14,18,0.020000,73.000000
15,18,0.010000,84.000000
16,18,0.010000,79.000000
17,18,0.030000,73.333336
18,18,0.040000,65.500000
19,18,0.040000,69.000000
20,18,0.070000,52.428570
21,18,0.120000,62.500000
22,18,0.100000,49.200001
23,18,0.050000,46.400002
24,18,0.090000,54.111111
25,18,0.070000,64.000000
26,18,0.070000,67.571426
27,18,0.060000,51.000000
28,18,0.090000,55.444443
29,18,0.030000,48.000000
30,18,0.110000,57.727272
31,18,0.020000,58.000000
32,18,0.030000,75.666664
33,18,0.020000,82.000000
34,18,0.030000,73.666664
35,18,0.040000,79.000000
36,18,0.010000,85.000000
39,18,0.010000,68.000000
40,18,0.010000,97.000000
4,19,0.010000,72.000000
12,19,0.010000,72.000000
13,19,0.040000,87.500000
15,19,0.010000,93.000000
17,19,0.060000,82.333336
18,19,0.060000,68.000000
19,19,0.090000,56.111111
20,19,0.070000,61.142857
21,19,0.160000,55.375000
22,19,0.130000,58.307693
23,19,0.110000,53.000000
24,19,0.110000,56.181820
25,19,0.150000,42.599998
26,19,0.120000,46.666668
27,19,0.090000,48.555557
28,19,0.120000,53.833332
29,19,0.120000,65.500000
30,19,0.050000,65.599998
31,19,0.050000,58.599998
32,19,0.070000,56.285713
33,19,0.020000,75.000000
34,19,0.010000,78.000000
35,19,0.010000,95.000000
36,19,0.010000,42.000000
37,19,0.010000,47.000000
40,19,0.010000,62.000000
42,19,0.010000,90.000000
11,20,0.010000,72.000000
13,20,0.010000,92.000000
14,20,0.010000,57.000000
15,20,0.050000,81.599998
16,20,0.020000,36.000000
17,20,0.040000,64.000000
18,20,0.080000,47.750000
19,20,0.040000,78.000000
20,20,0.070000,64.142860
21,20,0.080000,58.750000
22,20,0.130000,43.769230
23,20,0.160000,34.750000
24,20,0.160000,27.875000
25,20,0.240000,42.083332
26,20,0.140000,39.714287
27,20,0.160000,50.125000
28,20,0.070000,62.714287
29,20,0.110000,41.090908
30,20,0.090000,53.000000
31,20,0.050000,67.599998
32,20,0.070000,71.571426
33,20,0.060000,67.666664
34,20,0.040000,61.000000
35,20,0.050000,71.599998
36,20,0.020000,73.000000
37,20,0.010000,52.000000
10,21,0.020000,92.000000
12,21,0.040000,75.000000
13,21,0.010000,37.000000
15,21,0.030000,74.333336
16,21,0.040000,70.000000
17,21,0.100000,53.400002
18,21,0.020000,60.000000
19,21,0.100000,65.400002
20,21,0.110000,55.636364
21,21,0.090000,47.888889
22,21,0.130000,29.230770
23,21,0.160000,45.125000
24,21,0.240000,35.000000
25,21,0.220000,43.363636
26,21,0.160000,41.500000
27,21,0.200000,40.200001
28,21,0.110000,38.363636
29,21,0.070000,48.428570
30,21,0.130000,48.769230
31,21,0.040000,55.000000
32,21,0.060000,74.666664
33,21,0.020000,68.000000
34,21,0.040000,44.000000
35,21,0.030000,80.333336
36,21,0.030000,65.333336
37,21,0.020000,79.000000
38,21,0.010000,94.000000
39,21,0.020000,94.000000
40,21,0.010000,98.000000
42,21,0.010000,88.000000
43,21,0.010000,83.000000
8,22,0.010000,85.000000
10,22,0.010000,57.000000
11,22,0.020000,69.000000
12,22,0.020000,90.000000
13,22,0.020000,69.000000
14,22,0.010000,59.000000
15,22,0.020000,54.000000
16,22,0.070000,60.142857
17,22,0.070000,60.571430
18,22,0.120000,62.166668
19,22,0.120000,51.166668
20,22,0.160000,53.125000
21,22,0.150000,47.066666
22,22,0.220000,36.090908
23,22,0.230000,33.565216
24,22,0.310000,26.419355
25,22,0.320000,30.812500
26,22,0.290000,27.758621
27,22,0.170000,34.117645
28,22,0.270000,45.222221
29,22,0.210000,38.952381
30,22,0.140000,50.857143
31,22,0.170000,45.176472
32,22,0.090000,60.333332
33,22,0.100000,62.200001
34,22,0.030000,51.666668
35,22,0.050000,68.400002
36,22,0.010000,53.000000
41,22,0.010000,84.000000
44,22,0.010000,61.000000
11,23,0.010000,97.000000
12,23,0.010000,94.000000
15,23,0.030000,67.000000
16,23,0.050000,58.000000
17,23,0.120000,53.666668
18,23,0.080000,51.000000
19,23,0.180000,51.777779
20,23,0.170000,41.294117
21,23,0.200000,41.000000
22,23,0.230000,36.000000
23,23,0.310000,31.387096
24,23,0.400000,24.450001
25,23,0.370000,24.837837
26,23,0.430000,26.511627
27,23,0.410000,30.317074
28,23,0.270000,36.222221
29,23,0.170000,51.352940
30,23,0.060000,53.333332
31,23,0.110000,65.909088
32,23,0.100000,62.599998
33,23,0.100000,53.599998
34,23,0.050000,62.799999
35,23,0.010000,89.000000
36,23,0.050000,56.000000
37,23,0.020000,73.000000
38,23,0.010000,84.000000
39,23,0.010000,61.000000
41,23,0.020000,82.000000
7,24,0.010000,90.000000
11,24,0.010000,80.000000
12,24,0.010000,61.000000
13,24,0.040000,70.000000
14,24,0.020000,69.000000
15,24,0.030000,57.333332
16,24,0.050000,68.599998
17,24,0.090000,69.333336
18,24,0.060000,50.333332
19,24,0.120000,36.500000
20,24,0.170000,41.941177
21,24,0.200000,38.900002
22,24,0.340000,37.176472
23,24,0.380000,23.368422
24,24,0.430000,13.558140
25,24,0.590000,9.016949
26,24,0.560000,12.857142
27,24,0.370000,21.837837
28,24,0.270000,35.074074
29,24,0.230000,35.913044
30,24,0.140000,37.428570
31,24,0.140000,45.571430
32,24,0.130000,66.692307
33,24,0.120000,41.833332
34,24,0.050000,68.199997
35,24,0.020000,80.000000
36,24,0.030000,70.333336
37,24,0.020000,82.000000
40,24,0.020000,79.000000
11,25,0.040000,82.000000
13,25,0.010000,93.000000
14,25,0.020000,74.000000
15,25,0.040000,50.000000
16,25,0.050000,51.599998
17,25,0.060000,59.000000
18,25,0.090000,58.000000
19,25,0.120000,59.166668
20,25,0.150000,45.333332
21,25,0.190000,34.894737
22,25,0.260000,22.461538
23,25,0.370000,14.675675
24,25,0.620000,11.064516
26,25,0.620000,7.903226
27,25,0.410000,20.512196
28,25,0.290000,23.448277
29,25,0.170000,43.470589
30,25,0.200000,29.700001
31,25,0.170000,49.117645
32,25,0.110000,57.090908
33,25,0.080000,60.750000
34,25,0.040000,56.500000
35,25,0.050000,69.400002
36,25,0.020000,57.000000
37,25,0.020000,59.000000
38,25,0.020000,90.000000
39,25,0.010000,91.000000
41,25,0.010000,91.000000
42,25,0.010000,98.000000
8,26,0.010000,63.000000
9,26,0.020000,69.000000
11,26,0.020000,87.000000
13,26,0.020000,52.000000
14,26,0.030000,95.000000
15,26,0.010000,44.000000
16,26,0.040000,61.500000
17,26,0.070000,47.714287
18,26,0.080000,40.750000
19,26,0.130000,48.307693
20,26,0.220000,45.181820
21,26,0.180000,41.222221
22,26,0.220000,20.636364
23,26,0.280000,26.214285
24,26,0.530000,18.207546
25,26,0.620000,12.967742
26,26,0.520000,14.076923
27,26,0.350000,27.428572
28,26,0.290000,33.000000
29,26,0.210000,39.714287
30,26,0.200000,48.200001
31,26,0.090000,42.222221
32,26,0.050000,47.000000
33,26,0.090000,57.777779
34,26,0.040000,58.000000
35,26,0.040000,61.000000
36,26,0.020000,52.000000
38,26,0.010000,65.000000
39,26,0.020000,76.000000
40,26,0.010000,89.000000
4,27,0.020000,76.000000
6,27,0.010000,98.000000
7,27,0.010000,87.000000
10,27,0.010000,56.000000
12,27,0.020000,91.000000
13,27,0.010000,83.000000
14,27,0.040000,68.500000
15,27,0.070000,69.571426
16,27,0.050000,72.000000
17,27,0.090000,55.222221
18,27,0.080000,45.500000
19,27,0.110000,50.454544
20,27,0.110000,51.272728
21,27,0.190000,42.473682
22,27,0.250000,36.400002
23,27,0.370000,28.837837
24,27,0.370000,29.783783
25,27,0.450000,20.066668
26,27,0.390000,23.538462
27,27,0.230000,31.695652
28,27,0.240000,31.166666
29,27,0.220000,45.181820
30,27,0.170000,43.294117
31,27,0.170000,51.823528
32,27,0.100000,55.000000
33,27,0.070000,59.000000
34,27,0.030000,66.000000
35,27,0.040000,81.500000
36,27,0.020000,74.000000
37,27,0.010000,83.000000
38,27,0.030000,77.333336
8,28,0.020000,56.000000
11,28,0.010000,72.000000
12,28,0.010000,95.000000
13,28,0.010000,88.000000
14,28,0.040000,76.000000
15,28,0.040000,69.000000
16,28,0.090000,53.444443
17,28,0.060000,47.666668
18,28,0.090000,44.111111
19,28,0.100000,52.200001
20,28,0.120000,49.666668
21,28,0.080000,47.750000
22,28,0.200000,29.600000
23,28,0.220000,40.909092
24,28,0.320000,29.937500
25,28,0.280000,35.214287
26,28,0.310000,36.354839
27,28,0.230000,26.869566
28,28,0.230000,32.130436
29,28,0.190000,39.894737
30,28,0.140000,51.714287
31,28,0.090000,42.444443
32,28,0.090000,45.444443
33,28,0.040000,40.000000
34,28,0.030000,33.000000
35,28,0.050000,76.000000
36,28,0.010000,59.000000
37,28,0.010000,48.000000
40,28,0.010000,65.000000
10,29,0.010000,52.000000
11,29,0.010000,87.000000
12,29,0.010000,50.000000
13,29,0.010000,49.000000
14,29,0.030000,79.333336
15,29,0.030000,89.666664
16,29,0.040000,72.500000
17,29,0.030000,34.333332
18,29,0.070000,59.714287
19,29,0.110000,54.272728
20,29,0.080000,37.750000
21,29,0.090000,42.111111
22,29,0.210000,34.952381
23,29,0.200000,40.299999
24,29,0.220000,41.545456
25,29,0.190000,35.947369
26,29,0.230000,37.130436
27,29,0.220000,46.909092
28,29,0.180000,57.000000
29,29,0.140000,46.142857
30,29,0.160000,49.250000
31,29,0.060000,65.666664
32,29,0.080000,52.250000
33,29,0.060000,51.000000
34,29,0.020000,55.000000
35,29,0.020000,62.000000
36,29,0.010000,98.000000
37,29,0.020000,54.000000
38,29,0.020000,64.000000
40,29,0.010000,94.000000
47,29,0.010000,99.000000
6,30,0.010000,65.000000
8,30,0.010000,65.000000
10,30,0.020000,89.000000
11,30,0.010000,78.000000
12,30,0.020000,61.000000
15,30,0.020000,52.000000
16,30,0.020000,57.000000
17,30,0.060000,51.000000
18,30,0.080000,52.750000
19,30,0.050000,42.799999
20,30,0.130000,51.153847
21,30,0.130000,52.923077
22,30,0.100000,62.799999
23,30,0.120000,46.500000
24,30,0.110000,31.545454
25,30,0.190000,34.842106
26,30,0.150000,36.333332
27,30,0.130000,46.461540
28,30,0.110000,66.818184
29,30,0.160000,51.875000
30,30,0.090000,61.666668
31,30,0.050000,50.400002
32,30,0.070000,68.428574
33,30,0.070000,67.142860
34,30,0.020000,62.000000
35,30,0.030000,58.000000
36,30,0.040000,79.500000
37,30,0.020000,86.000000
38,30,0.020000,67.000000
40,30,0.010000,67.000000
4,31,0.010000,84.000000
14,31,0.030000,61.333332
15,31,0.020000,64.000000
16,31,0.060000,52.000000
17,31,0.050000,55.000000
18,31,0.050000,45.200001
19,31,0.070000,57.000000
20,31,0.060000,48.333332
21,31,0.070000,59.000000
22,31,0.070000,56.285713
23,31,0.100000,54.400002
24,31,0.150000,46.533333
25,31,0.070000,46.142857
26,31,0.110000,70.909088
27,31,0.110000,45.000000
28,31,0.090000,57.111111
29,31,0.090000,64.111115
30,31,0.110000,62.909092
31,31,0.060000,58.000000
32,31,0.060000,46.000000
33,31,0.040000,68.000000
34,31,0.020000,55.000000
35,31,0.050000,77.000000
36,31,0.020000,90.000000
37,31,0.010000,55.000000
38,31,0.020000,71.000000
39,31,0.030000,74.333336
41,31,0.010000,65.000000
5,32,0.010000,84.000000
10,32,0.010000,49.000000
13,32,0.040000,86.500000
14,32,0.030000,78.333336
15,32,0.010000,64.000000
16,32,0.030000,77.666664
17,32,0.060000,77.000000
18,32,0.060000,70.333336
19,32,0.010000,68.000000
20,32,0.030000,85.000000
21,32,0.080000,44.750000
22,32,0.120000,56.833332
23,32,0.070000,55.428570
24,32,0.150000,50.866665
25,32,0.050000,50.000000
26,32,0.080000,47.750000
27,32,0.060000,56.333332
28,32,0.010000,91.000000
29,32,0.050000,58.000000
30,32,0.060000,59.666668
31,32,0.050000,47.200001
32,32,0.050000,79.000000
33,32,0.050000,66.000000
34,32,0.010000,95.000000
35,32,0.020000,63.000000
36,32,0.010000,81.000000
37,32,0.010000,70.000000
39,32,0.010000,98.000000
10,33,0.010000,96.000000
11,33,0.030000,84.333336
13,33,0.010000,43.000000
15,33,0.010000,61.000000
17,33,0.040000,65.500000
18,33,0.040000,64.000000
19,33,0.010000,21.000000
20,33,0.070000,59.428570
21,33,0.050000,54.599998
22,33,0.050000,55.599998
23,33,0.060000,48.000000
24,33,0.070000,62.857143
25,33,0.080000,60.250000
26,33,0.080000,61.500000
27,33,0.030000,53.666668
28,33,0.060000,49.333332
29,33,0.080000,73.000000
30,33,0.040000,56.000000
31,33,0.060000,72.666664
32,33,0.030000,92.000000
33,33,0.010000,81.000000
34,33,0.010000,84.000000
36,33,0.010000,88.000000
37,33,0.010000,87.000000
38,33,0.020000,93.000000
39,33,0.010000,67.000000
40,33,0.020000,83.000000
10,34,0.010000,91.000000
13,34,0.020000,86.000000
14,34,0.020000,70.000000
16,34,0.020000,40.000000
18,34,0.040000,68.500000
19,34,0.020000,66.000000
20,34,0.020000,75.000000
21,34,0.040000,54.500000
22,34,0.080000,61.250000
23,34,0.070000,50.857143
24,34,0.040000,72.000000
25,34,0.070000,66.000000
26,34,0.030000,51.666668
27,34,0.010000,42.000000
28,34,0.050000,47.799999
29,34,0.020000,52.000000
30,34,0.020000,41.000000
31,34,0.050000,69.199997
32,34,0.030000,72.333336
33,34,0.040000,71.500000
34,34,0.030000,83.000000
38,34,0.010000,77.000000
44,34,0.020000,87.000000
8,35,0.010000,66.000000
12,35,0.010000,92.000000
15,35,0.010000,91.000000
16,35,0.010000,98.000000
17,35,0.010000,71.000000
18,35,0.020000,78.000000
19,35,0.020000,72.000000
20,35,0.020000,67.000000
21,35,0.020000,54.000000
22,35,0.010000,62.000000
23,35,0.040000,47.500000
24,35,0.040000,72.000000
25,35,0.010000,29.000000
26,35,0.030000,78.000000
27,35,0.070000,69.857140
28,35,0.010000,90.000000
29,35,0.020000,53.000000
30,35,0.010000,52.000000
32,35,0.040000,81.000000
33,35,0.010000,83.000000
35,35,0.020000,64.000000
37,35,0.010000,83.000000
39,35,0.010000,97.000000
41,35,0.010000,99.000000
10,36,0.020000,92.000000
16,36,0.040000,79.000000
17,36,0.030000,86.666664
18,36,0.010000,61.000000
19,36,0.040000,54.000000
20,36,0.010000,75.000000
21,36,0.020000,71.000000
22,36,0.030000,70.333336
23,36,0.030000,86.666664
24,36,0.010000,63.000000
25,36,0.020000,68.000000
26,36,0.010000,81.000000
27,36,0.010000,70.000000
28,36,0.010000,95.000000
29,36,0.010000,90.000000
30,36,0.040000,64.500000
31,36,0.050000,73.199997
32,36,0.030000,79.000000
33,36,0.020000,61.000000
34,36,0.010000,79.000000
11,37,0.020000,64.000000
14,37,0.010000,90.000000
17,37,0.010000,83.000000
18,37,0.010000,78.000000
19,37,0.020000,62.000000
20,37,0.030000,53.333332
21,37,0.010000,45.000000
23,37,0.030000,65.666664
25,37,0.010000,97.000000
26,37,0.010000,80.000000
28,37,0.020000,54.000000
29,37,0.030000,73.666664
31,37,0.010000,75.000000
32,37,0.020000,91.000000
34,37,0.010000,54.000000
35,37,0.010000,79.000000
36,37,0.010000,76.000000
3,38,0.010000,80.000000
10,38,0.010000,97.000000
14,38,0.020000,95.000000
15,38,0.010000,70.000000
18,38,0.010000,47.000000
19,38,0.010000,86.000000
21,38,0.020000,60.000000
23,38,0.020000,90.000000
24,38,0.010000,97.000000
26,38,0.020000,95.000000
27,38,0.030000,76.666664
28,38,0.020000,95.000000
31,38,0.010000,68.000000
32,38,0.020000,81.000000
33,38,0.010000,96.000000
36,38,0.010000,79.000000
41,38,0.010000,86.000000
19,39,0.010000,81.000000
21,39,0.010000,59.000000
23,39,0.040000,66.000000
25,39,0.010000,59.000000
26,39,0.020000,73.000000
29,39,0.010000,87.000000
13,40,0.010000,98.000000
14,40,0.010000,61.000000
20,40,0.010000,99.000000
21,40,0.020000,67.000000
22,40,0.010000,77.000000
26,40,0.010000,91.000000
27,40,0.020000,85.000000
30,40,0.010000,77.000000
31,40,0.010000,78.000000
32,40,0.010000,95.000000
11,41,0.010000,77.000000
15,41,0.010000,95.000000
17,41,0.010000,87.000000
19,41,0.010000,97.000000
20,41,0.020000,69.000000
25,41,0.020000,91.000000
26,41,0.010000,68.000000
28,41,0.010000,96.000000
12,42,0.010000,97.000000
17,42,0.010000,96.000000
19,42,0.020000,58.000000
25,42,0.010000,50.000000
23,43,0.010000,59.000000
26,43,0.010000,54.000000
28,43,0.010000,94.000000
30,43,0.010000,92.000000
32,43,0.010000,92.000000
33,43,0.010000,89.000000
19,44,0.010000,94.000000
24,44,0.010000,85.000000
17,45,0.010000,93.000000
30,46,0.010000,95.000000
20,50,0.010000,87.000000
